/home/pytorch/torch/csrc/autograd/python_variable_indexing.cpp,<torch/csrc/autograd/python_variable_indexing.h> <torch/csrc/DynamicTypes.h> <torch/csrc/Exceptions.h> <torch/csrc/THP_export.h> <torch/csrc/autograd/function.h> <torch/csrc/autograd/python_variable.h> <torch/csrc/autograd/utils/wrap_outputs.h> <torch/csrc/autograd/variable.h> <torch/csrc/utils/python_compat.h> <torch/csrc/utils/python_numbers.h> <torch/csrc/utils/tensor_new.h> <torch/csrc/jit/tracer.h> <torch/csrc/jit/ir.h> <torch/csrc/utils/tensor_types.h> <ATen/DeviceGuard.h> <ATen/ExpandUtils.h> <c10/core/TensorOptions.h> <ATen/core/LegacyTypeDispatch.h> <vector> <tuple> 
/home/pytorch/torch/csrc/autograd/engine.cpp,<torch/csrc/autograd/engine.h> <torch/csrc/autograd/function.h> <torch/csrc/autograd/functions/basic_ops.h> <torch/csrc/autograd/grad_mode.h> <torch/csrc/autograd/anomaly_mode.h> <torch/csrc/autograd/variable.h> <torch/csrc/utils/memory.h> <ATen/DeviceGuard.h> <ATen/ExpandUtils.h> <ATen/Parallel.h> <c10/util/Exception.h> <c10/core/Stream.h> <c10/core/Event.h> <c10/core/DeviceGuard.h> <c10/util/Optional.h> <c10/core/StreamGuard.h> <atomic> <condition_variable> <cstdint> <functional> <iostream> <memory> <mutex> <set> <string> <thread> <unordered_set> <typeinfo> <sstream> <queue> <TH/TH.h> 
/home/pytorch/torch/csrc/autograd/variable.h,<torch/csrc/utils/python_stub.h> <torch/csrc/WindowsTorchApiMacro.h> <torch/csrc/autograd/edge.h> <torch/csrc/autograd/function_hook.h> <torch/csrc/autograd/cpp_hook.h> <ATen/ATen.h> <ATen/NamedTensorUtils.h> <c10/util/Exception.h> <memory> <mutex> <stdexcept> <string> <utility> <vector> include: 
/home/pytorch/torch/csrc/autograd/profiler_cuda.cpp,<torch/csrc/autograd/profiler.h> <ATen/hip/impl/HIPGuardImplMasqueradingAsCUDA.h> <roctx.h> <sstream> 
/home/pytorch/torch/csrc/autograd/record_function.cpp,<torch/csrc/autograd/record_function.h> <torch/csrc/autograd/function.h> <torch/csrc/utils/memory.h> <cstdlib> <random> 
/home/pytorch/torch/csrc/autograd/anomaly_mode.cpp,<torch/csrc/autograd/anomaly_mode.h> 
/home/pytorch/torch/csrc/autograd/cpp_hook.cpp,<torch/csrc/autograd/cpp_hook.h> <torch/csrc/autograd/variable.h> <torch/csrc/autograd/custom_function.h> 
/home/pytorch/torch/csrc/autograd/custom_function.cpp,<torch/csrc/autograd/custom_function.h> <torch/csrc/autograd/functions/accumulate_grad.h> 
/home/pytorch/torch/csrc/autograd/variable.cpp,<torch/csrc/autograd/variable.h> <torch/csrc/autograd/autograd.h> <torch/csrc/autograd/edge.h> <torch/csrc/autograd/engine.h> <torch/csrc/autograd/function.h> <torch/csrc/autograd/functions/accumulate_grad.h> <torch/csrc/autograd/functions/tensor.h> <torch/csrc/autograd/generated/Functions.h> <ATen/ATen.h> <c10/util/Exception.h> <list> <memory> <mutex> <stdexcept> <string> <vector> <typeinfo> 
/home/pytorch/torch/csrc/autograd/python_anomaly_mode.h,<torch/csrc/autograd/anomaly_mode.h> <torch/csrc/python_headers.h> <torch/csrc/utils/auto_gil.h> 
/home/pytorch/torch/csrc/autograd/saved_variable.h,<torch/csrc/WindowsTorchApiMacro.h> <ATen/ATen.h> <cstdint> <memory> 
/home/pytorch/torch/csrc/autograd/python_function.cpp,<torch/csrc/autograd/python_function.h> <torch/csrc/python_headers.h> <structmember.h> <unordered_map> <unordered_set> <exception> <ATen/ATen.h> <torch/csrc/THP.h> <torch/csrc/autograd/grad_mode.h> <torch/csrc/autograd/functions/accumulate_grad.h> <torch/csrc/autograd/functions/basic_ops.h> <torch/csrc/autograd/functions/utils.h> <torch/csrc/autograd/python_cpp_function.h> <torch/csrc/autograd/python_hook.h> <torch/csrc/autograd/saved_variable.h> <torch/csrc/autograd/python_anomaly_mode.h> <torch/csrc/jit/tracer.h> <torch/csrc/jit/ir.h> <torch/csrc/jit/python_tracer.h> <torch/csrc/DynamicTypes.h> <torch/csrc/utils/auto_gil.h> <torch/csrc/Exceptions.h> <exception> <functional> <memory> <stdexcept> <string> <tuple> <utility> <vector> 
/home/pytorch/torch/csrc/autograd/grad_mode.h,<ATen/core/grad_mode.h> <torch/csrc/WindowsTorchApiMacro.h> 
/home/pytorch/torch/csrc/autograd/python_hook.h,<torch/csrc/python_headers.h> <torch/csrc/autograd/function_hook.h> <torch/csrc/utils/object_ptr.h> 
/home/pytorch/torch/csrc/autograd/python_cpp_function.cpp,<torch/csrc/autograd/python_cpp_function.h> <torch/csrc/python_headers.h> <memory> <cstdio> <typeindex> <unordered_map> <torch/csrc/autograd/python_function.h> <torch/csrc/autograd/python_variable.h> <torch/csrc/autograd/python_hook.h> <torch/csrc/autograd/python_anomaly_mode.h> <torch/csrc/utils/auto_gil.h> <torch/csrc/utils/python_strings.h> <torch/csrc/DynamicTypes.h> <torch/csrc/Exceptions.h> 
/home/pytorch/torch/csrc/autograd/utils/wrap_outputs.h,<ATen/ATen.h> <torch/csrc/python_headers.h> <tuple> <torch/csrc/Dtype.h> <torch/csrc/Layout.h> <torch/csrc/QScheme.h> <torch/csrc/autograd/python_variable.h> <torch/csrc/autograd/variable.h> <torch/csrc/utils/python_numbers.h> <torch/csrc/utils/tensor_qschemes.h> <torch/csrc/DynamicTypes.h> 
/home/pytorch/torch/csrc/autograd/utils/error_messages.h,<sstream> 
/home/pytorch/torch/csrc/autograd/utils/python_arg_parsing.h,<torch/csrc/python_headers.h> <ATen/ATen.h> <torch/csrc/utils/python_arg_parser.h> 
/home/pytorch/torch/csrc/autograd/python_cpp_function.h,<torch/csrc/python_headers.h> <memory> <typeinfo> <torch/csrc/autograd/function.h> <torch/csrc/utils/object_ptr.h> <torch/csrc/Exceptions.h> 
/home/pytorch/torch/csrc/autograd/autograd.cpp,<torch/csrc/autograd/autograd.h> <torch/csrc/autograd/variable.h> <torch/csrc/autograd/edge.h> <torch/csrc/autograd/engine.h> <torch/csrc/autograd/function.h> 
/home/pytorch/torch/csrc/autograd/autograd.h,<torch/csrc/autograd/variable.h> <ATen/ATen.h> 
/home/pytorch/torch/csrc/autograd/profiler.h,<iostream> <mutex> <memory> <vector> <cstdint> <string> <sstream> <forward_list> <tuple> <ATen/ATen.h> <torch/csrc/WindowsTorchApiMacro.h> <ctime> <torch/csrc/autograd/record_function.h> <sys/time.h> 
/home/pytorch/torch/csrc/autograd/record_function.h,<ATen/core/ivalue.h> <c10/util/SmallVector.h> <torch/csrc/WindowsTorchApiMacro.h> 
/home/pytorch/torch/csrc/autograd/function.cpp,<torch/csrc/autograd/function.h> <torch/csrc/autograd/engine.h> <torch/csrc/autograd/variable.h> <ATen/ATen.h> <algorithm> <cstdint> <memory> <stdexcept> <string> <utility> <vector> 
/home/pytorch/torch/csrc/autograd/python_variable.cpp,<torch/csrc/autograd/python_variable.h> <torch/csrc/THP.h> <torch/csrc/DynamicTypes.h> <torch/csrc/Exceptions.h> <torch/csrc/Device.h> <torch/csrc/Size.h> <torch/csrc/Types.h> <torch/csrc/autograd/edge.h> <torch/csrc/autograd/python_cpp_function.h> <torch/csrc/autograd/python_hook.h> <torch/csrc/autograd/python_variable_indexing.h> <torch/csrc/autograd/variable.h> <torch/csrc/autograd/functions/accumulate_grad.h> <torch/csrc/autograd/function.h> <torch/csrc/autograd/generated/VariableType.h> <torch/csrc/autograd/utils/error_messages.h> <torch/csrc/autograd/utils/wrap_outputs.h> <torch/csrc/tensor/python_tensor.h> <torch/csrc/utils/auto_gil.h> <torch/csrc/utils/cuda_lazy_init.h> <torch/csrc/utils/pybind.h> <torch/csrc/utils/python_strings.h> <torch/csrc/utils/python_arg_parser.h> <torch/csrc/utils/tensor_new.h> <torch/csrc/jit/tracer.h> <ATen/core/EnableNamedTensor.h> <ATen/NamedTensorUtils.h> <ATen/ATen.h> <pybind11/pybind11.h> <structmember.h> <memory> <utility> <vector> 
/home/pytorch/torch/csrc/autograd/record_function_ops.cpp,<ATen/cpp_custom_type_hack.h> <torch/csrc/autograd/record_function.h> <torch/csrc/jit/custom_operator.h> 
/home/pytorch/torch/csrc/autograd/function_hook.cpp,<torch/csrc/autograd/function_hook.h> 
/home/pytorch/torch/csrc/autograd/python_function.h,<torch/csrc/python_headers.h> <torch/csrc/Exceptions.h> <torch/csrc/autograd/custom_function.h> <torch/csrc/autograd/function.h> <torch/csrc/autograd/variable.h> <torch/csrc/autograd/saved_variable.h> <torch/csrc/utils/object_ptr.h> <c10/util/Optional.h> <c10/core/DeviceGuard.h> <vector> <utility> <memory> 
/home/pytorch/torch/csrc/autograd/input_metadata.h,<ATen/ATen.h> "c10/core/Device.h" "c10/core/DeviceType.h" "c10/core/Stream.h" "c10/core/impl/DeviceGuardImplInterface.h" <cstdint> 
/home/pytorch/torch/csrc/autograd/python_engine.h,<torch/csrc/python_headers.h> <torch/csrc/autograd/function.h> <torch/csrc/autograd/engine.h> 
/home/pytorch/torch/csrc/autograd/python_variable.h,<torch/csrc/python_headers.h> <memory> <ATen/ATen.h> <torch/csrc/autograd/variable.h> <torch/csrc/THP_export.h> 
/home/pytorch/torch/csrc/autograd/input_buffer.h,<vector> <utility> <memory> <ATen/ATen.h> <torch/csrc/autograd/variable.h> <c10/util/Optional.h> <c10/core/Stream.h> 
/home/pytorch/torch/csrc/autograd/functions/accumulate_grad.cpp,<torch/csrc/autograd/functions/accumulate_grad.h> <torch/csrc/autograd/grad_mode.h> <torch/csrc/autograd/variable.h> <torch/csrc/autograd/functions/basic_ops.h> <torch/csrc/autograd/functions/tensor.h> <torch/csrc/autograd/functions/utils.h> <cstdint> <stdexcept> <utility> 
/home/pytorch/torch/csrc/autograd/functions/basic_ops.cpp,<torch/csrc/autograd/functions/basic_ops.h> <torch/csrc/autograd/function.h> <torch/csrc/autograd/variable.h> <torch/csrc/autograd/functions/utils.h> <ATen/ATen.h> <memory> <utility> 
/home/pytorch/torch/csrc/autograd/functions/init.cpp,<Python.h> <torch/csrc/autograd/functions/accumulate_grad.h> <torch/csrc/autograd/functions/basic_ops.h> <torch/csrc/autograd/functions/pybind.h> <torch/csrc/autograd/functions/tensor.h> <torch/csrc/autograd/generated/python_functions.h> <torch/csrc/autograd/python_cpp_function.h> <torch/csrc/distributed/autograd/functions/sendrpc_backward.h> <torch/csrc/jit/python_tracer.h> <torch/csrc/utils/pybind.h> <torch/csrc/utils/tuple_parser.h> 
/home/pytorch/torch/csrc/autograd/functions/pybind.h,<torch/csrc/python_headers.h> <pybind11/pybind11.h> <pybind11/stl.h> <torch/csrc/autograd/python_function.h> <torch/csrc/autograd/python_cpp_function.h> 
/home/pytorch/torch/csrc/autograd/functions/comm.cpp,<torch/csrc/autograd/functions/comm.h> <torch/csrc/autograd/function.h> <torch/csrc/autograd/functions/utils.h> <torch/csrc/autograd/variable.h> <torch/csrc/cuda/comm.h> <ATen/core/functional.h> <ATen/ATen.h> <ATen/hip/HIPContext.h> <c10/util/Optional.h> <cstddef> <memory> <vector> 
/home/pytorch/torch/csrc/autograd/functions/basic_ops.h,<torch/csrc/WindowsTorchApiMacro.h> <torch/csrc/autograd/function.h> <torch/csrc/autograd/variable.h> <memory> <string> <vector> 
/home/pytorch/torch/csrc/autograd/functions/comm.h,<torch/csrc/autograd/function.h> <torch/csrc/autograd/variable.h> <torch/csrc/WindowsTorchApiMacro.h> <ATen/ATen.h> <ATen/hip/HIPContext.h> <ATen/hip/ATenHIPGeneral.h> <cstddef> <vector> 
/home/pytorch/torch/csrc/autograd/functions/utils.h,<torch/csrc/WindowsTorchApiMacro.h> <torch/csrc/autograd/function.h> <torch/csrc/autograd/variable.h> <torch/csrc/utils/variadic.h> <ATen/ATen.h> <functional> <memory> <vector> 
/home/pytorch/torch/csrc/autograd/functions/tensor.h,<torch/csrc/autograd/function.h> <torch/csrc/autograd/variable.h> <torch/csrc/WindowsTorchApiMacro.h> <ATen/TensorGeometry.h> <ATen/core/DeprecatedTypeProperties.h> <c10/util/Optional.h> <cstdint> <memory> 
/home/pytorch/torch/csrc/autograd/functions/utils.cpp,<torch/csrc/autograd/functions/utils.h> <torch/csrc/autograd/edge.h> <torch/csrc/autograd/function.h> <torch/csrc/autograd/variable.h> <sstream> <vector> 
/home/pytorch/torch/csrc/autograd/functions/tensor.cpp,<torch/csrc/autograd/functions/tensor.h> <torch/csrc/autograd/function.h> <torch/csrc/autograd/functions/basic_ops.h> <torch/csrc/autograd/functions/utils.h> <torch/csrc/autograd/variable.h> <ATen/ATen.h> <cstddef> <memory> <stdexcept> <utility> 
/home/pytorch/torch/csrc/autograd/functions/accumulate_grad.h,<torch/csrc/autograd/function.h> <torch/csrc/autograd/variable.h> <torch/csrc/WindowsTorchApiMacro.h> 
/home/pytorch/torch/csrc/autograd/python_anomaly_mode.cpp,<torch/csrc/autograd/python_anomaly_mode.h> <c10/util/Exception.h> <torch/csrc/Exceptions.h> <torch/csrc/python_headers.h> <torch/csrc/utils/auto_gil.h> <torch/csrc/utils/object_ptr.h> <torch/csrc/utils/python_strings.h> <iostream> 
/home/pytorch/torch/csrc/autograd/custom_function.h,<torch/csrc/autograd/function.h> <torch/csrc/autograd/variable.h> <ATen/core/ivalue.h> <c10/util/flat_hash_map.h> <vector> 
/home/pytorch/torch/csrc/DynamicTypes.h,<torch/csrc/python_headers.h> <ATen/Device.h> <c10/core/ScalarType.h> <c10/core/Backend.h> <memory> <string> 
/home/pytorch/torch/csrc/Size.h,<torch/csrc/python_headers.h> <torch/csrc/autograd/variable.h> <cstdint> 
/home/pytorch/torch/csrc/CudaIPCTypes.h,<c10/core/Allocator.h> <ATen/hip/impl/HIPCachingAllocatorMasqueradingAsCUDA.h> <c10/hip/HIPException.h> <ATen/hip/impl/HIPGuardImplMasqueradingAsCUDA.h> <ATen/hip/impl/HIPStreamMasqueradingAsCUDA.h> <c10/util/Logging.h> <hip/hip_runtime_api.h> <cstddef> 
/home/pytorch/torch/csrc/python_headers.h,<Python.h> <structseq.h> 
/home/pytorch/torch/csrc/Generator.h,<torch/csrc/python_headers.h> <ATen/ATen.h> <torch/csrc/THP_export.h> 
/home/pytorch/torch/csrc/Device.h,<torch/csrc/python_headers.h> <torch/csrc/WindowsTorchApiMacro.h> <ATen/Device.h> 
/home/pytorch/torch/csrc/THP.h,<torch/csrc/python_headers.h> <TH/TH.h> <TH/THTensor.hpp> <torch/csrc/THP_export.h> first, <torch/csrc/Exceptions.h> <torch/csrc/Generator.h> <torch/csrc/Module.h> <torch/csrc/PtrWrapper.h> <torch/csrc/Size.h> <torch/csrc/Storage.h> <torch/csrc/Types.h> types <torch/csrc/utils/byte_order.h> <torch/csrc/serialization.h> <torch/csrc/autograd/python_autograd.h> 
/home/pytorch/torch/csrc/Module.h,
/home/pytorch/torch/csrc/tensor/python_tensor.h,<torch/csrc/python_headers.h> <c10/core/ScalarType.h> <c10/core/TensorTypeId.h> 
/home/pytorch/torch/csrc/tensor/python_tensor.cpp,<torch/csrc/tensor/python_tensor.h> <structmember.h> <pybind11/pybind11.h> <torch/csrc/Dtype.h> <torch/csrc/DynamicTypes.h> <torch/csrc/Exceptions.h> <torch/csrc/Layout.h> <torch/csrc/autograd/variable.h> <torch/csrc/autograd/python_variable.h> <torch/csrc/autograd/generated/VariableType.h> <torch/csrc/autograd/utils/wrap_outputs.h> <torch/csrc/utils/cuda_enabled.h> <torch/csrc/utils/cuda_lazy_init.h> <torch/csrc/utils/python_strings.h> <torch/csrc/utils/tensor_new.h> <torch/csrc/utils/tensor_types.h> <ATen/ATen.h> <sstream> <string> <type_traits> <vector> 
/home/pytorch/torch/csrc/python_dimname.cpp,<torch/csrc/python_dimname.h> <torch/csrc/Exceptions.h> <torch/csrc/utils/python_strings.h> <c10/util/flat_hash_map.h> <ATen/core/EnableNamedTensor.h> 
/home/pytorch/torch/csrc/QScheme.h,<torch/csrc/python_headers.h> <c10/core/QScheme.h> <string> 
/home/pytorch/torch/csrc/serialization.cpp,<torch/csrc/python_headers.h> <system_error> <torch/csrc/THP.h> <torch/csrc/serialization.h> <torch/csrc/generic/serialization.cpp> <TH/THGenerateAllTypes.h> <torch/csrc/generic/serialization.cpp> <TH/THGenerateHalfType.h> <torch/csrc/generic/serialization.cpp> <TH/THGenerateBFloat16Type.h> <torch/csrc/generic/serialization.cpp> <TH/THGenerateBoolType.h> <torch/csrc/generic/serialization.cpp> <TH/THGenerateQTypes.h> 
/home/pytorch/torch/csrc/CudaIPCTypes.cpp,<torch/csrc/CudaIPCTypes.h> <TH/THAllocator.h> <map> <mutex> <random> <windows.h> <sys/types.h> <unistd.h> 
/home/pytorch/torch/csrc/Exceptions.cpp,<torch/csrc/Exceptions.h> <torch/csrc/python_headers.h> <utility> <vector> <cstdarg> <torch/csrc/THP.h> 
/home/pytorch/torch/csrc/Generator.cpp,<torch/csrc/Generator.h> <structmember.h> <ATen/ATen.h> <ATen/CPUGenerator.h> <TH/TH.h> <torch/csrc/THP.h> <torch/csrc/Device.h> <torch/csrc/Exceptions.h> <torch/csrc/autograd/python_variable.h> <torch/csrc/autograd/generated/VariableType.h> <torch/csrc/utils/tensor_types.h> "torch/csrc/utils/python_arg_parser.h" <torch/csrc/autograd/generated/variable_factories.h> <THH/THHTensorRandom.h> <ATen/CUDAGenerator.h> 
/home/pytorch/torch/csrc/serialization.h,<torch/csrc/generic/serialization.h> <TH/THGenerateAllTypes.h> <torch/csrc/generic/serialization.h> <TH/THGenerateHalfType.h> <torch/csrc/generic/serialization.h> <TH/THGenerateBoolType.h> <torch/csrc/generic/serialization.h> <TH/THGenerateBFloat16Type.h> <torch/csrc/generic/serialization.h> <TH/THGenerateQTypes.h> 
/home/pytorch/torch/csrc/Layout.cpp,<torch/csrc/Layout.h> <torch/csrc/Exceptions.h> <torch/csrc/utils/object_ptr.h> <torch/csrc/utils/python_strings.h> <ATen/Layout.h> <structmember.h> <cstring> <string> 
/home/pytorch/torch/csrc/Storage.h,<torch/csrc/generic/Storage.h> <TH/THGenerateAllTypes.h> <torch/csrc/generic/Storage.h> <TH/THGenerateHalfType.h> <torch/csrc/generic/Storage.h> <TH/THGenerateBoolType.h> <torch/csrc/generic/Storage.h> <TH/THGenerateBFloat16Type.h> <torch/csrc/generic/Storage.h> <TH/THGenerateQTypes.h> 
/home/pytorch/torch/csrc/PtrWrapper.h,<torch/csrc/python_headers.h> 
/home/pytorch/torch/csrc/python_dimname.h,<torch/csrc/python_headers.h> <ATen/Dimname.h> <ATen/core/EnableNamedTensor.h> 
/home/pytorch/torch/csrc/MemoryFormat.cpp,<torch/csrc/MemoryFormat.h> <torch/csrc/Exceptions.h> <torch/csrc/utils/object_ptr.h> <torch/csrc/utils/python_strings.h> <c10/core/MemoryFormat.h> <structmember.h> <cstring> <string> 
/home/pytorch/torch/csrc/TypeInfo.cpp,<torch/csrc/TypeInfo.h> <torch/csrc/Exceptions.h> <torch/csrc/utils/object_ptr.h> <torch/csrc/utils/pybind.h> <torch/csrc/utils/python_arg_parser.h> <torch/csrc/utils/python_numbers.h> <torch/csrc/utils/python_strings.h> <c10/util/Exception.h> <structmember.h> <cstring> <limits> <sstream> 
/home/pytorch/torch/csrc/PtrWrapper.cpp,<torch/csrc/python_headers.h> <ATen/Utils.h> <functional> 
/home/pytorch/torch/csrc/Device.cpp,<torch/csrc/Device.h> <torch/csrc/Exceptions.h> <torch/csrc/utils/object_ptr.h> <torch/csrc/utils/python_arg_parser.h> <torch/csrc/utils/python_strings.h> <torch/csrc/utils/python_numbers.h> <torch/csrc/utils/pybind.h> <ATen/Device.h> <c10/util/Exception.h> <cstring> <limits> <structmember.h> <sstream> " 
/home/pytorch/torch/csrc/QScheme.cpp,<torch/csrc/QScheme.h> <torch/csrc/Exceptions.h> <torch/csrc/utils/object_ptr.h> <torch/csrc/utils/python_strings.h> <c10/core/QScheme.h> <structmember.h> <cstring> <string> 
/home/pytorch/torch/csrc/utils.h,<vector> <string> <type_traits> <ATen/ATen.h> <torch/csrc/utils/object_ptr.h> <torch/csrc/utils/python_numbers.h> <torch/csrc/utils/python_compat.h> <THH/THH.h> <ATen/hip/impl/HIPStreamMasqueradingAsCUDA.h> <torch/csrc/generic/utils.h> <TH/THGenerateAllTypes.h> <torch/csrc/generic/utils.h> <TH/THGenerateHalfType.h> <torch/csrc/generic/utils.h> <TH/THGenerateBFloat16Type.h> <torch/csrc/generic/utils.h> <TH/THGenerateBoolType.h> <torch/csrc/generic/utils.h> <TH/THGenerateQTypes.h> 
/home/pytorch/torch/csrc/Exceptions.h,<exception> <string> <c10/util/Exception.h> <torch/csrc/THP_export.h> <torch/csrc/WindowsTorchApiMacro.h> <torch/csrc/utils/auto_gil.h> 
/home/pytorch/torch/csrc/Size.cpp,<torch/csrc/Size.h> <string> <torch/csrc/utils/object_ptr.h> <torch/csrc/utils/python_strings.h> <torch/csrc/utils/python_tuples.h> <torch/csrc/autograd/python_variable.h> <torch/csrc/jit/tracer.h> 
/home/pytorch/torch/csrc/DynamicTypes.cpp,<torch/csrc/python_headers.h> <torch/csrc/Dtype.h> <torch/csrc/DynamicTypes.h> <torch/csrc/Exceptions.h> <torch/csrc/Layout.h> <torch/csrc/PythonTypes.h> <torch/csrc/autograd/generated/VariableType.h> <torch/csrc/utils/cuda_enabled.h> <torch/csrc/utils/cuda_lazy_init.h> <torch/csrc/utils/object_ptr.h> <ATen/ATen.h> <memory> <sstream> <stdexcept> <string> <unordered_map> <vector> <THH/THH.h> 
/home/pytorch/torch/csrc/copy_utils.h,<functional> <vector> <torch/csrc/Types.h> 
/home/pytorch/torch/csrc/Layout.h,<torch/csrc/python_headers.h> <ATen/Layout.h> <string> 
/home/pytorch/torch/csrc/MemoryFormat.h,<torch/csrc/python_headers.h> <c10/core/MemoryFormat.h> <string> 
/home/pytorch/torch/csrc/onnx/init.cpp,<torch/csrc/onnx/init.h> <torch/csrc/onnx/onnx.h> <onnx/onnx_pb.h> 
/home/pytorch/torch/csrc/onnx/onnx.h,
/home/pytorch/torch/csrc/onnx/init.h,<torch/csrc/utils/pybind.h> 
/home/pytorch/torch/csrc/WindowsTorchApiMacro.h,<c10/macros/Export.h> 
/home/pytorch/torch/csrc/utils/tensor_layouts.cpp,<torch/csrc/utils/tensor_layouts.h> <ATen/Layout.h> <c10/core/ScalarType.h> <torch/csrc/DynamicTypes.h> <torch/csrc/Exceptions.h> <torch/csrc/Layout.h> <torch/csrc/python_headers.h> <torch/csrc/utils/object_ptr.h> 
